GABRA1	PRKCD
PRKCD	EP300
EP300	RXRA
PRKCD	APP
APP	AKAP13
AKAP13	RXRB
EP300	PPARG
PPARG	RXRG
PRKCD	SP1
PRKCD	HSP90AA1
HSP90AA1	PPARA
SP1	POU2F1
APP	HMGA1
HMGA1	POU2F2
EP300	CEBPB
EP300	CREB1
EP300	EGR1
HSP90AA1	PPARD
PRKCD	STAT3
STAT3	JUN
GABRA3	SDCBP2
SDCBP2	PRPF40A
PRPF40A	UBE2I
UBE2I	RXRA
SDCBP2	C1orf35
C1orf35	APP
SDCBP2	TIFA
TIFA	IRAK1
IRAK1	CUL1
CUL1	RXRG
SDCBP2	ZCCHC10
ZCCHC10	TP53
TP53	SP1
UBE2I	PPARA
PRPF40A	XRCC6
XRCC6	POU2F1
XRCC6	POU2F2
PRPF40A	HNRNPK
HNRNPK	CEBPB
TP53	CREB1
TP53	EGR1
IRAK1	HSP90AA1
ZCCHC10	PIN1
PIN1	JUN
GABRB1	NOD1
NOD1	CASP2
CASP2	RXRA
NOD1	HSP90AA1
HSP90AA1	NR3C1
NR3C1	RXRB
NOD1	UBC
UBC	CUL1
HSP90AA1	SP1
UBC	BRCA1
BRCA1	POU2F1
NOD1	CFLAR
CFLAR	XRCC6
NOD1	CASP8
CASP8	CEBPB
NOD1	RNF34
RNF34	TP53
NOD1	CASP9
CASP9	JUN
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	RXRA
TRAK2	KLC1
KLC1	APP
TRAK2	PRKAB2
PRKAB2	MDFI
MDFI	NR1H2
NR1H2	RXRG
PRKAB2	CRX
CRX	SP1
GSK3B	RELA
RELA	PPARA
PRKAB2	PRKDC
PRKDC	POU2F1
GSK3B	CEBPB
GSK3B	CREB1
RELA	EGR1
GSK3B	CTNNB1
CTNNB1	PPARD
GSK3B	JUN
GABRB3	MEOX2
MEOX2	RELA
RELA	RXRA
MEOX2	RARB
RARB	RXRB
RARB	RXRG
RELA	SP1
GABRB3	PRKACA
PRKACA	POU2F1
GABRB3	PRKCA
PRKCA	HMGA1
RELA	CEBPB
PRKACA	CREB1
PRKACA	HDAC1
HDAC1	PPARD
RELA	JUN
GABRG2	GABARAP
GABARAP	NEDD4
NEDD4	SRC
SRC	RXRA
NEDD4	PPARG
PPARG	RXRB
NEDD4	SMAD3
SMAD3	SP1
GABARAP	ATG7
ATG7	SIRT1
SIRT1	PPARA
NEDD4	EPRS
EPRS	POU2F1
GABARAP	FKBP4
FKBP4	NR3C1
NR3C1	POU2F2
SMAD3	CEBPB
NEDD4	AKT1
AKT1	CREB1
NEDD4	ERBB3
ERBB3	EGR1
GABARAP	DVL2
DVL2	CTNNB1
GABARAP	TAX1BP1
TAX1BP1	ITCH
ITCH	JUN
GABRD	UBQLN1
UBQLN1	UBQLN4
UBQLN4	RXRA
UBQLN1	APP
UBQLN1	UBE3A
UBE3A	RARA
RARA	RXRG
APP	MAPK8
MAPK8	SP1
AKAP13	PPARA
UBQLN1	GAPDH
GAPDH	POU2F1
APP	GSK3B
UBQLN1	ATXN3
ATXN3	CREB1
UBQLN1	RAD23A
RAD23A	CREBBP
CREBBP	EGR1
UBQLN1	VCP
VCP	HSP90AA1
UBQLN1	HCVgp1
HCVgp1	JUN
GABRE	LSR
LSR	RARG
RARG	RXRA
RARG	RXRB
RARG	RXRG
GABRE	CUX1
CUX1	CCNA1
CCNA1	SP1
CUX1	SATB1
SATB1	UBE2I
GABRE	FAM189B
FAM189B	HSPA8
HSPA8	POU2F1
CUX1	TLE4
TLE4	POU2F2
CUX1	BIN1
BIN1	MYC
MYC	CEBPB
CUX1	RECQL5
RECQL5	CREB1
SATB1	EP300
TLE4	HDAC1
GABRE	HLA-A
HLA-A	STAT3
GABRR1	DNM1L
DNM1L	GSK3B
GABRR1	BCR
BCR	RB1
RB1	PPARG
RB1	SP1
BCR	HSP90AA1
BCR	GRB2
GRB2	HSPA8
RB1	TBP
TBP	POU2F2
RB1	CEBPB
BCR	ABL1
ABL1	CREB1
BCR	TP53
RB1	JUN
TSPO	ATP5F1
ATP5F1	HNRNPA1
HNRNPA1	GADD45A
GADD45A	RXRA
ATP5F1	KDM1A
KDM1A	NR2C2
NR2C2	RXRB
HNRNPA1	NR0B2
NR0B2	RXRG
HNRNPA1	SFPQ
SFPQ	SP1
HNRNPA1	DAP3
DAP3	PPARA
HNRNPA1	LMNB1
LMNB1	POU2F1
HNRNPA1	XRCC6
HNRNPA1	HNRNPK
TSPO	NAC089
NAC089	RAB1A
RAB1A	CREB1
HNRNPA1	NFATC1
NFATC1	EGR1
ATP5F1	CERS2
CERS2	HSP90AA1
HNRNPA1	HMGA1
HMGA1	JUN
GABRA4	APP
MAPK8	NR4A1
NR4A1	RXRG
APP	HSPA8
APP	KAT5
KAT5	CREB1
APP	EEF1D
EEF1D	RELA
MAPK8	CTNNB1
MAPK8	JUN
CREB3	NPY
EPAS1	FIGF
FOS	VEGFA
JUN	MMP9
NFKB2	BCL2L1
CREB3L3	MCL1
CREB3L3	BCL2
PPARA	CPT2
PPARD	PDPK1
PPARD	UBC
PPARG	CPT1A
RXRA	FABP3
RXRA	ACSL1
RXRB	OLR1
RFX5	HLA-DRB3
RFX5	HLA-DRB4
TCF7L2	MMP7
TCF7L2	PPARD
TCF7L1	MMP7
SP2	CEACAM1
USF1	CEACAM1
USF2	CEACAM1
USF1	CEACAM5
USF2	CEACAM6
ATF2	CGA
ATF4	CGA
JUN	CYP11A1
SP3	CYP1A1
FOS	NTS
