GABRA1	PRKCD
SNCA	ELK1
NEDD4	SMAD2
GABARAP	TAX1BP1
TAX1BP1	DAZAP2
GABARAP	NCOA7
NCOA7	ESR1
TAX1BP1	TNIP1
TNIP1	NFKB1
KEAP1	RELA
TAX1BP1	RAD18
RAD18	YAP1
GABARAP	FKBP4
FKBP4	HSF1
TAX1BP1	TRAF6
ATG7	GTF2A1
GTF2A1	NFYA
NEDD4	SMAD3
NEDD4	EGFR
EGFR	EPS8
EPS8	RFXAP
NEDD4	RAF1
GABARAP	ATG13
ATG13	HOF1
HOF1	ATF1
ATG7	SIRT1
SIRT1	PPARA
TAX1BP1	TNFAIP3
TNFAIP3	NFKB2
SMAD3	SP1
CREB1	NPY
NFKB1	BIRC2
NFKB1	BIRC3
RELA	BIRC2
RELA	BIRC3
TP53	GADD45B
ESR1	CALB1
ELK1	BIRC2
ELK1	BIRC3
YAP1	BIRC2
YAP1	ID1
YAP1	AXIN1
LEF1	BIRC2
LEF1	AXIN1
HSF1	HSPA1A
NFKB1	GADD45B
RELA	GADD45B
MYC	CKS2
NFKB2	BIRC2
NFKB2	BIRC3
CREB1	HLA-DMB
CREB1	HLA-DPB1
NFYA	HLA-DMB
NFYA	HLA-DPB1
NFYB	HLA-DMB
NFYB	HLA-DPB1
NFYC	HLA-DMB
NFYC	HLA-DPB1
RFX5	HLA-DMB
RFX5	HLA-DPB1
RFXAP	HLA-DMB
RFXAP	HLA-DPB1
RFXANK	HLA-DMB
RFXANK	HLA-DPB1
TP53	MKI67
TP53	EPCAM
MYC	CCNB1
TFAP2A	CCNB1
USF2	CCNB1
ATF1	ERBB2
CREB1	ERBB2
ELK1	ERBB2
ETV4	ERBB2
TFAP2A	ERBB2
TP53	ERBB2
ESR1	GADD45B
PPARA	GADD45B
PPARG	GADD45B
NFIC	GOT1
NFIC	HSPA1A
TFAP2A	HSPA1A
MYB	NCL
TP53	PTTG1
ETV4	SPP1
LEF1	SPP1
SP1	SPP1
