GABRA1	PRKCD
PRKCD	STAT3
STAT3	NFKB1
STAT3	RELA
PRKCD	HSP90AA1
HSP90AA1	PPARA
PRKCD	EP300
EP300	RXRA
PRKCD	APP
APP	AKAP13
AKAP13	RXRB
EP300	PPARG
PPARG	RXRG
EP300	USF2
STAT3	RB1
RB1	TFDP2
GABRA3	SDCBP2
SDCBP2	ZNF581
ZNF581	BANP
BANP	NFKB1
SDCBP2	ZCCHC10
ZCCHC10	TP53
TP53	RELA
SDCBP2	PRPF40A
PRPF40A	UBE2I
UBE2I	PPARA
UBE2I	RXRA
SDCBP2	C1orf35
C1orf35	APP
SDCBP2	TIFA
TIFA	IRAK1
IRAK1	CUL1
CUL1	RXRG
TP53	EP300
SDCBP2	BEND7
BEND7	TRIM27
TRIM27	RB1
GABRA4	APP
APP	GSK3B
GSK3B	NFKB1
APP	EEF1D
EEF1D	RELA
AKAP13	PPARA
GSK3B	RXRA
APP	MAPK8
MAPK8	NR4A1
NR4A1	RXRG
RELA	USF2
APP	MCM7
MCM7	RB1
CHRNA4	YWHAH
YWHAH	YWHAZ
YWHAZ	COPS5
COPS5	NFKB1
YWHAZ	PRMT5
PRMT5	RELA
YWHAH	SNRPE
SNRPE	HSP90AA1
YWHAH	CBL
CBL	SRC
SRC	RXRA
YWHAH	YWHAG
YWHAG	AKAP13
YWHAZ	AJUBA
AJUBA	RXRG
YWHAH	ABL1
ABL1	BRCA1
BRCA1	USF2
ABL1	RB1
CHRNA7	FYN
FYN	BCL3
BCL3	NFKB1
FYN	NR3C1
NR3C1	RELA
FYN	HSP90AA1
BCL3	RXRA
NR3C1	RXRB
FYN	CTNNB1
CTNNB1	PPARG
BCL3	EP300
FYN	FAS
FAS	RB1
GRIA2	GRIP1
GRIP1	HDAC1
HDAC1	NFKB1
GRIP1	CREBBP
CREBBP	RELA
GRIA2	SDCBP
SDCBP	SIAH1
SIAH1	UBE2I
SDCBP	TRIM32
TRIM32	RXRA
GRIP1	PPARG
PPARG	RXRB
SDCBP	MID2
MID2	BRCA1
SDCBP	PNMA1
PNMA1	LIN37
LIN37	TFDP2
GRIK2	DLG1
DLG1	BTRC
BTRC	NFKB1
BTRC	RELA
GRIK2	SDCBP
GRIK2	GRIP1
GABRB1	NOD1
NOD1	COPS6
COPS6	NFKB1
NOD1	RNF34
RNF34	TP53
NOD1	HSP90AA1
NOD1	CASP2
CASP2	RXRA
HSP90AA1	NR3C1
NOD1	UBC
UBC	CUL1
UBC	BRCA1
UBC	E2F1
E2F1	TFDP2
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	RELA
RELA	PPARA
TRAK2	KLC1
KLC1	APP
TRAK2	PRKAB2
PRKAB2	MDFI
MDFI	NR1H2
NR1H2	RXRG
KLC1	KRT31
KRT31	LIN37
GABRB3	MEOX2
MEOX2	RELA
RELA	NFKB1
RELA	RXRA
MEOX2	RARB
RARB	RXRB
RARB	RXRG
MEOX2	KAT5
KAT5	RB1
GABRD	UBQLN1
UBQLN1	APP
UBQLN1	UBQLN4
UBQLN4	RXRA
UBQLN1	UBE3A
UBE3A	RARA
RARA	RXRG
UBQLN1	RAD23B
RAD23B	BRCA1
UBQLN1	UBC
GABRE	HLA-A
HLA-A	STAT3
GABRE	CUX1
CUX1	SATB1
SATB1	UBE2I
GABRE	LSR
LSR	RARG
RARG	RXRA
RARG	RXRB
RARG	RXRG
SATB1	EP300
CUX1	CCNA1
CCNA1	RB1
GABRG2	GABARAP
GABARAP	TAX1BP1
TAX1BP1	TNIP1
TNIP1	NFKB1
GABARAP	KEAP1
KEAP1	RELA
GABARAP	ATG7
ATG7	SIRT1
SIRT1	PPARA
GABARAP	NEDD4
NEDD4	SRC
NEDD4	PPARG
ATG7	EP300
NEDD4	SMAD3
SMAD3	RBL1
RBL1	TFDP2
ATF6B	FOS
ATF4	FOS
GLI3	GLI1
ETS1	MMP2
FOS	MMP1
CREB1	MCL1
RELA	MYB
PPARA	ME1
PPARD	LPL
PPARG	SCD
RXRA	EHHADH
RXRG	EHHADH
IRF7	IFNA8
MAPK8	IL1B
MAPK12	IL12A
ETS1	PRL
CEBPD	PTGS2
ESR1	TFF1
