GABRA1	PRKCD
PRKCD	TP53
PRKCD	EP300
EP300	ATF4
TP53	ATF3
PRKCD	STAT3
STAT3	NFKB1
STAT3	RELA
EP300	CREB1
STAT3	NFKB2
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	TP53
SDCBP2	TIFA
TIFA	IRAK1
IRAK1	BTRC
BTRC	ATF4
SDCBP2	ZNF581
ZNF581	BANP
BANP	NFKB1
TP53	RELA
TP53	CREB1
TIFA	TRAF6
TRAF6	STAT3
GABRB1	NOD1
NOD1	RNF34
RNF34	TP53
NOD1	UBC
UBC	BTRC
NOD1	HSP90AA1
HSP90AA1	ATF3
NOD1	COPS6
COPS6	NFKB1
UBC	TSG101
TSG101	NFKB2
GABRB2	TRAK2
TRAK2	GSK3B
GSK3B	TP53
GSK3B	RELA
RELA	ATF4
GSK3B	ATF3
GSK3B	NFKB1
GSK3B	CREB1
TRAK2	PRKAB2
PRKAB2	REL
REL	NFKB2
GABRB3	MEOX2
MEOX2	RELA
RELA	TP53
RELA	ATF3
RELA	NFKB1
GABRB3	PRKACA
PRKACA	CREB1
RELA	NFKB2
GABRG2	GABARAP
GABARAP	DVL2
DVL2	TP53
GABARAP	NEDD4
NEDD4	BTRC
NEDD4	SMAD3
SMAD3	ATF3
GABARAP	TAX1BP1
TAX1BP1	TNIP1
TNIP1	NFKB1
GABARAP	KEAP1
KEAP1	RELA
NEDD4	AKT1
AKT1	CREB1
TAX1BP1	TNFAIP3
TNFAIP3	NFKB2
GABRD	UBQLN1
UBQLN1	RAD23A
RAD23A	TP53
UBQLN1	PSEN2
PSEN2	APH1A
APH1A	ATF4
UBQLN1	APP
APP	GSK3B
APP	EEF1D
EEF1D	RELA
UBQLN1	ATXN3
ATXN3	CREB1
UBQLN1	VCP
VCP	NFKB2
GABRE	CUX1
CUX1	EHMT2
EHMT2	TP53
CUX1	SATB1
SATB1	EP300
CUX1	TLE4
TLE4	HDAC1
HDAC1	ATF3
GABRE	HLA-A
HLA-A	STAT3
CUX1	RECQL5
RECQL5	CREB1
GABRR1	BCR
BCR	TP53
BCR	GRB2
GRB2	EP300
BCR	HSPA4
HSPA4	NFKB1
BCR	ABL1
ABL1	CREB1
BCR	TSG101
TSPO	ATP5F1
ATP5F1	KDM1A
KDM1A	TP53
TSPO	CREB3L1
CREB3L1	CREB3
CREB3	ATF4
CREB3	ATF3
ATP5F1	HNRNPA1
HNRNPA1	NFKBIA
NFKBIA	NFKB1
NFKBIA	RELA
TSPO	NAC089
NAC089	RAB1A
RAB1A	CREB1
NFKBIA	NFKB2
GABRA4	APP
APP	MAPK8
MAPK8	TP53
APP	PSEN2
APP	KAT5
KAT5	CREB1
APP	HGS
HGS	TSG101
ATF6B	ARC
ATF6B	FOS
ATF4	ARC
ATF4	FOS
TCF7L2	CCND1
JUN	CXCL1
PAX6	INS
BBC3	TP53
TP53	SESN3
RXRB	OLR1
RXRG	FABP4
IRF7	IFNA10
MAPK11	IL1B
MAPK11	IL6
MAPK11	IL12A
POU5F1	HMGB2
CEBPB	PRL
ETS1	PRL
CEBPB	PTGS2
CEBPD	PTGS2
SMAD4	ZFP36
