GABRA1	PRKCD
PRKCD	STAT3
PRKCD	EP300
EP300	CEBPB
PRKCD	HSP90AA1
HSP90AA1	NR3C2
STAT3	NFKB1
STAT3	RELA
EP300	ETS1
EP300	REL
EP300	CREB1
STAT3	JUN
PRKCD	SP1
EP300	FOS
EP300	CREBBP
STAT3	HIF1A
EP300	ARNT
SP1	POU2F1
PRKCD	STAT1
PRKCD	ELAVL1
ELAVL1	CEBPA
PRKCD	TP53
GRIK1	SDCBP
SDCBP	SIAH1
SIAH1	STAT3
SDCBP	SMARCA2
SMARCA2	CEBPB
SDCBP	NT5C2
NT5C2	PTGES3
PTGES3	NR3C2
GRIK1	GRIP1
GRIP1	HDAC1
HDAC1	NFKB1
GRIK1	DLG4
DLG4	MDM2
MDM2	RELA
GRIP1	CREBBP
CREBBP	ETS1
SDCBP	TDO2
TDO2	REL
CREBBP	CREB1
SDCBP	MBD3
MBD3	JUN
GRIP1	CTNNB1
CTNNB1	SP1
CREBBP	FOS
SDCBP	ZBTB8A
ZBTB8A	EP300
SDCBP	TRAF6
TRAF6	HIF1A
SIAH1	PIAS2
PIAS2	ARNT
SDCBP	EPRS
EPRS	POU2F1
GRIK1	PICK1
PICK1	ERBB2
ERBB2	STAT1
GRIP1	VDR
VDR	CEBPA
SDCBP	TRIM32
TRIM32	TP53
CA2	NONO
NONO	SMARCA4
SMARCA4	STAT3
SMARCA4	CEBPB
NONO	TRIM24
TRIM24	NR3C2
NONO	HDAC3
HDAC3	NFKB1
HDAC3	RELA
NONO	SPI1
SPI1	ETS1
CA2	HSPD1
HSPD1	HSPA4
HSPA4	REL
NONO	PPP1CA
PPP1CA	CREB1
HDAC3	JUN
CA2	SLC4A1
SLC4A1	CDKN2A
CDKN2A	SP1
SPI1	FOS
SMARCA4	CREBBP
NONO	CTTN
CTTN	EP300
CDKN2A	HIF1A
CDKN2A	BRCA1
BRCA1	ARNT
NONO	HDAC1
HDAC1	POU2F1
SMARCA4	STAT1
CDKN2A	C1QBP
C1QBP	CEBPA
CDKN2A	TP53
CA4	PIH1D1
PIH1D1	POLR2L
POLR2L	ESR1
ESR1	STAT3
ESR1	CEBPB
CA4	PRDX2
PRDX2	APP
APP	C9orf41
C9orf41	NR3C2
POLR2L	REL
REL	NFKB1
PIH1D1	POLR2A
POLR2A	RELA
PIH1D1	KMT2A
KMT2A	CREBBP
PIH1D1	PPP1CA
CREBBP	JUN
ESR1	SP1
PIH1D1	POLR2E
POLR2E	FOS
POLR2A	EP300
ESR1	HIF1A
PPP1CA	BRCA1
KMT2A	HCFC1
HCFC1	POU2F1
PIH1D1	TYK2
TYK2	STAT1
PPP1CA	CDK4
CDK4	CEBPA
PPP1CA	TP53
GABRA3	SDCBP2
SDCBP2	TIFA
TIFA	TRAF6
TRAF6	STAT3
SDCBP2	PRPF40A
PRPF40A	HNRNPK
HNRNPK	CEBPB
TIFA	IRAK1
IRAK1	HSP90AA1
SDCBP2	ZNF581
ZNF581	BANP
BANP	NFKB1
