GABRA1	PRKCD
PRKCD	SP1
PRKCD	STAT3
STAT3	RELA
PRKCD	EP300
EP300	CREB1
PRKCD	TP53
GRIK1	GRIP1
GRIP1	CTNNB1
CTNNB1	SP1
GRIK1	DLG4
DLG4	MDM2
MDM2	RELA
GRIP1	CREBBP
CREBBP	CREB1
GRIK1	SDCBP
SDCBP	TRIM32
TRIM32	TP53
CA2	SLC4A1
SLC4A1	CDKN2A
CDKN2A	SP1
CA2	NONO
NONO	HDAC3
HDAC3	RELA
NONO	PPP1CA
PPP1CA	CREB1
CDKN2A	TP53
CA4	PIH1D1
PIH1D1	POLR2L
POLR2L	ESR1
ESR1	SP1
PIH1D1	POLR2A
POLR2A	RELA
PIH1D1	PPP1CA
PPP1CA	TP53
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	TP53
TP53	SP1
TP53	RELA
TP53	CREB1
GABRA4	APP
APP	MAPK8
MAPK8	SP1
APP	EEF1D
EEF1D	RELA
APP	KAT5
KAT5	CREB1
MAPK8	TP53
GABRB1	NOD1
NOD1	HSP90AA1
HSP90AA1	SP1
NOD1	RNF34
RNF34	TP53
GABRB2	TRAK2
TRAK2	PRKAB2
PRKAB2	CRX
CRX	SP1
TRAK2	GSK3B
GSK3B	RELA
GSK3B	CREB1
GSK3B	TP53
GABRB3	MEOX2
MEOX2	RELA
RELA	SP1
GABRB3	PRKACA
PRKACA	CREB1
RELA	TP53
GABRD	UBQLN1
UBQLN1	APP
UBQLN1	ATXN3
ATXN3	CREB1
UBQLN1	RAD23A
RAD23A	TP53
GABRE	CUX1
CUX1	CCNA1
CCNA1	SP1
GABRE	HLA-A
HLA-A	STAT3
CUX1	RECQL5
RECQL5	CREB1
CUX1	EHMT2
EHMT2	TP53
GABRG2	GABARAP
GABARAP	NEDD4
NEDD4	SMAD3
SMAD3	SP1
GABARAP	KEAP1
KEAP1	RELA
NEDD4	AKT1
AKT1	CREB1
GABARAP	DVL2
DVL2	TP53
MAPK11	IL12A
JUN	CYP11A1
ETS2	FOSL1
JUN	FOSL1
SP1	FOSL1
RELA	IL2
CEBPD	IL6
