HPGDS	ARRDC3
BSG	RFXANK
HSP90AA1	ARNTL
HSP90AA1	NPAS2
ARRB2	RPA1
RPA1	PPP1CC
PPP1CC	CLOCK
NEDD4	SMAD3
MAPK1	ATF2
XRCC6	POU2F2
RPA1	TRIP12
TRIP12	PTF1A
PTF1A	RBPJL
ITCH	NOTCH1
NOTCH1	RBPJ
JUN	CREB3
RPA1	ELAVL1
ELAVL1	CREB3L2
ADRB2	PGRMC1
PGRMC1	CREB3L1
NEDD4	KIFC3
KIFC3	CREB5
AKT1	FOXO1
ITCH	PTCH1
PTCH1	ATF6B
NFKBIA	ATF4
ARRB2	YWHAE
YWHAE	WWTR1
ARRDC3	WWP1
WWP1	SMAD4
ARRB1	MAPK14
NEDD4	MAPKAPK3
MAPKAPK3	MAPK11
ARRB2	VCP
VCP	MAPK13
ARRB2	MAP2K4
MAP2K4	MAPK8
ARRB2	MAPK9
MAP2K4	MAPK10
MAPK1	ELK1
CAPN1	AES
AES	HNF1A
STAT3	PIM2
TNF	SELE
CREB3	NPY
CREB1	NPY
ATF2	NPY
ATF6B	NPY
ATF6B	BDNF
CREB3L4	CRH
ATF4	CRH
MAPK1	PDYN
CREB3L2	NPY
CREB3L2	BDNF
CREB5	FOSB
CREB5	NPY
NR3C2	ATP1A1
NR3C2	ATP1A4
NR3C2	ATP1B3
NR3C2	SCNN1A
NR3C2	SGK1
CREB3	PDYN
CREB1	PDYN
ATF2	PDYN
ATF6B	PDYN
ATF4	PDYN
CREB3L1	ARC
CREB3L1	PDYN
CREB5	FOS
NFKB1	BIRC8
NFKB1	BIRC2
RELA	BCL2L1
GLI1	WNT16
GLI1	PTCH1
GLI1	BMP2
GLI1	BMP4
GLI1	WNT11
GLI1	WNT9A
GLI1	WNT10A
GLI1	PTCH2
GLI1	WNT3A
GLI3	WNT10B
NR1H4	ABCC2
E2F3	CCNE2
ARNTL	PER3
ARNTL	PER2
NPAS2	CRY1
NPAS2	CRY2
CLOCK	BHLHE41
CLOCK	NR1D1
FOSB	RELA
JUN	CCND1
TCF7L1	CCND1
ESR1	CALB1
ELK1	BIRC2
JUN	CCND3
CREB3	IL8
CREB1	IL8
ATF2	IL8
ATF2	PCNA
CREB3L4	IL8
IRF7	IFNB1
NFKB1	IL6
MAPK8	JUN
MAPK8	SMAD4
RELA	MMP9
CREB3L3	PCNA
CREB3L1	IL8
CREB5	PCNA
CREBBP	CDKN1B
CREBBP	EDN1
CREBBP	ENO3
CREBBP	ANGPT2
CREBBP	NOS3
CREBBP	ANGPT4
CREBBP	PDK1
CREBBP	PGF
CREBBP	TIMP1
CREBBP	VEGFA
CREBBP	HKDC1
EP300	CDKN1B
EP300	EDN1
EP300	ENO3
EP300	ANGPT2
EP300	NOS3
EP300	ANGPT4
EP300	PDK1
EP300	PGF
EP300	TIMP1
EP300	VEGFA
EP300	HKDC1
HIF1A	CDKN1B
HIF1A	EDN1
HIF1A	ENO3
HIF1A	ANGPT2
HIF1A	NOS3
HIF1A	ANGPT4
HIF1A	PDK1
HIF1A	PGK1
HIF1A	TF
ARNT	ENO3
ARNT	FLT1
ARNT	HK1
ARNT	SERPINE1
ARNT	PDK1
ARNT	PFKFB2
ARNT	TEK
ARNT	VEGFC
YAP1	AFP
YAP1	BIRC2
YAP1	BIRC5
YAP1	AREG
YAP1	SNAI2
YAP1	SOX2
YAP1	CCND3
WWTR1	BBC3
WWTR1	GLI2
SMAD1	ID1
SMAD3	SERPINE1
LEF1	BIRC2
LEF1	AXIN1
LEF1	AXIN2
STAT2	MYC
STAT4	SOCS4
STAT4	PIM1
STAT4	CCND2
STAT5B	SOCS4
STAT5B	SOCS2
NKX2-2	IAPP
NEUROG3	NEUROD1
CREB3L3	MITF
VDR	ATP2B1
VDR	TRPV6
NFKB1	CXCL2
NFKB1	GADD45B
NFKB1	NFKBIA
NFKB1	BCL2A1
NFKB1	TNFAIP3
NFKB1	VCAM1
NFKB1	CCL4L1
NFKB2	CCL13
NFKB2	CCL19
RELA	CXCL2
RELA	GADD45B
RELA	NFKB2
RELA	BCL2A1
RELA	TRAF1
RELB	TNFSF13B
RELB	CCL21
PIK3R5	AKT1
PIK3R5	PDPK1
PIK3CA	AKT2
PIK3CA	PDPK1
PIK3CB	AKT2
PIK3CD	AKT1
PIK3CD	PDPK1
PIK3CG	AKT2
PIK3R2	AKT2
PLCG2	EGFR
PIK3R3	AKT2
RBPJL	HES1
RBPJ	HES5
TP53	DDB2
TP53	RCHY1
TP53	SERPINB5
TP53	PIDD
TP53	BAX
TP53	TP53I3
NFKB1	VEGFA
NFKB1	VEGFC
RELA	FIGF
EPAS1	VEGFB
ETS1	VEGFA
FOS	IL8
FOS	MMP2
HIF1A	TGFA
AR	KLK3
JUN	MMP1
JUN	VEGFC
MYC	MMP1
MYC	MMP2
MYC	VEGFC
NFKB1	NOS2
NFKB1	TRAF6
NFKB2	BIRC8
NFKB2	TRAF1
RELA	TRAF4
PIAS2	CDKN2B
IRF1	IL12A
ATF2	MCL1
FOXO3	CDKN1B
FOXO3	G6PC
NFKB1	MYB
CREB3L2	MCL1
PPARA	CYP4A11
PPARA	ACAA1
PPARA	HMGCS2
PPARA	ACADM
PPARA	ANGPTL4
PPARA	ACSBG2
PPARA	ACOX2
PPARD	ILK
PPARD	ACOX1
PPARG	CPT1B
PPARG	LPL
PPARG	MMP1
PPARG	PCK2
PPARG	SCD5
RXRA	APOA5
RXRA	CPT1C
RXRA	DBI
RXRA	FABP4
RXRB	CPT2
RXRB	CYP4A11
RXRB	CYP7A1
RXRB	CYP8B1
RXRB	CYP27A1
RXRB	DBI
RXRB	EHHADH
RXRB	FABP4
RXRB	FABP1
RXRB	FABP3
RXRB	ACSL3
RXRB	SLC27A1
RXRB	ACOX1
RXRB	SCD
RXRB	ADIPOQ
RXRG	NR1H3
RXRG	SORBS1
RXRG	SLC27A4
RXRG	APOA5
RXRG	CPT1C
RXRG	CPT1A
RXRG	CPT1B
RXRG	CPT2
RXRG	CYP4A11
RXRG	CYP7A1
RXRG	CYP27A1
RXRG	ACSBG1
RXRG	APOA1
RXRG	ILK
RXRG	PCK1
RXRG	ACSL5
RXRG	ACSBG2
MAPK1	IL8
CREBBP	CDKN2B
SMAD9	ID1
FOS	CCL4L2
IRF3	CXCL9
IRF5	IL12B
IRF7	IFNA5
JUN	IL1B
JUN	CCL4
NFKB1	IL12A
RELA	CCL3
STAT1	CXCL9
SPI1	FCGR1A
CREB1	HLA-DMB
MYD88	IFNA8
NFYA	HLA-DQA1
NFYA	HLA-DRB4
NFYB	LOC100507714
NFYB	LOC100509457
NFYB	LOC101060835
NFYC	LOC100507714
NFYC	HLA-DMA
NFYC	HLA-DMB
NFYC	HLA-DOA
MAPK3	IL1A
MAPK11	IL23A
MAPK10	IL1B
MAPK10	IL12A
MAPK10	IL12B
MAPK10	IL18
RFX5	HLA-DOB
RFX5	HLA-DPA1
RFX5	HLA-DPB1
RFXANK	HLA-DMA
RFXANK	HLA-DMB
RFXANK	HLA-DOA
CREB5	AQP2
NFAT5	PTGS2
TCF7	JUN
TCF7L1	FOSL1
CEBPA	TWF2
CEBPA	TSC22D3
MYB	CDK1
LEF1	ADA
NFIC	ADA
SP1	ADA
CEBPA	ADH7
HIF1A	ADM
TFAP2A	ADM
CREB1	ADRA1A
SP1	ADRA1A
ESR1	APOE
E2F3	CDC45
E2F4	CDC6
E2F4	CDK1
ETS2	CDK1
ATF2	CDKN1A
CEBPA	CDKN1A
ETS1	CDKN1A
FLI1	CDKN1A
USF1	CEACAM1
USF2	CEACAM1
ETS1	COX4I1
SP1	COX4I1
RARA	CRABP2
STAT1	EGFR
MYC	EIF4E
NFKB1	ELF3
RELA	ELF3
ATF1	ERBB2
CREB1	ERBB2
ELK1	ERBB2
ETV4	ERBB2
TFAP2A	ERBB2
BRCA1	GADD45A
PPARD	GADD45B
PPARG	GADD45B
POU2F1	HIST2H2BE
FOS	HLA-DRA
CREB1	HMOX1
ERG	HMOX1
ETS1	HMOX1
FLI1	HMOX1
NFIC	HMOX1
CEBPA	IL6
NFIC	IL6
TFAP2A	IL6
USF1	IL6
NFIC	JUN
RARB	JUN
SP1	KRT5
TFAP2A	KRT5
SP1	LCAT
SP3	LCAT
ETS1	LCK
SP1	LDHA
CREM	LDHC
EGR1	LHB
SP3	LHB
PPARA	LIPA
PPARD	LIPA
WT1	MYB
E2F4	MYC
MYC	MYC
CEBPE	MYC
ESR1	MYC
JUN	MYC
MYB	MYC
MYBL2	MYC
NFKB1	MYC
PGR	MYC
POU2F1	MYC
BCL3	NFKB1
MYB	NRAS
FOS	NTS
CREB1	ODC1
NFIC	PCK2
EGR1	PDGFB
ELK1	PDGFB
NFKB1	PDGFB
JUN	PDHA1
ATF2	PENK
TFAP2A	PENK
SP3	PFKP
ETS2	PLAU
POU2F1	PLAU
TP53	PLK1
E2F1	POLA
NFIC	POLA
JUN	POLD2
E2F4	POLE2
PPARG	POU2F1
ETS1	PPP2R4
TP53	PRKAB1
POU2F1	PRL
CREB1	PTGS2
USF2	PTGS2
ESR1	PTMA
USF1	PTPN6
TP53	PTTG1
E2F4	RBL1
RARA	S100A8
RARG	S100A8
RARB	S100A9
TP53	S100B
NFKB1	SAA2
ESR2	SERPINE1
PPARD	SERPINE1
SP1	SERPINE1
JUN	SFTPA1
POU2F1	SFTPA1
CREB1	TH
ETS1	TIMP1
STAT3	TIMP1
CEBPB	TOP1
USF2	TOP3A
EGR1	TP53
FOS	TP53
JUN	TSHB
TP53	TYMS
ESR1	UBE2L3
ERG	VIM
