GABRA1	PRKCD
PRKCD	SP1
PRKCD	STAT3
STAT3	JUN
PRKCD	YWHAG
YWHAG	YAP1
PRKCD	INSR
INSR	TEAD1
PRKCD	EP300
EP300	GOLGA2
GOLGA2	TEAD4
EP300	E2F1
E2F1	TEAD3
EP300	SMAD2
GABRA3	SDCBP2
SDCBP2	ZCCHC10
ZCCHC10	TP53
TP53	SP1
ZCCHC10	PIN1
PIN1	JUN
PIN1	YAP1
SDCBP2	BEND7
BEND7	TRIM27
TRIM27	TEAD4
TEAD4	TEAD1
BEND7	C1QBP
C1QBP	PHB2
PHB2	TEAD3
TP53	SMAD2
GABRA4	APP
APP	MAPK8
MAPK8	SP1
MAPK8	JUN
APP	TAF6
TAF6	YAP1
APP	HGS
HGS	INSR
APP	MCM7
MCM7	TRIM27
APP	KAT5
KAT5	E2F1
APP	CSNK1D
CSNK1D	SMAD2
CHRNA4	YWHAH
YWHAH	YWHAZ
YWHAZ	CTNNB1
CTNNB1	SP1
YWHAH	ABL1
ABL1	JUN
ABL1	YAP1
YWHAZ	WWTR1
WWTR1	TEAD1
YWHAH	SNCAIP
SNCAIP	VPS52
VPS52	TEAD4
WWTR1	TEAD3
YWHAH	PIK3CA
PIK3CA	SMAD2
CHRNA7	FYN
FYN	CTNNB1
FYN	BCL3
BCL3	JUN
FYN	ENO1
ENO1	YAP1
BCL3	NCOA1
NCOA1	TEAD1
FYN	SNCA
SNCA	VPS52
BCL3	CTBP2
CTBP2	TEAD3
FYN	ITCH
ITCH	SMAD2
GRIA2	GRIP1
GRIP1	CTNNB1
GRIA2	SDCBP
SDCBP	MBD3
MBD3	JUN
GRIA2	RAB11A
RAB11A	YWHAG
SDCBP	MID2
MID2	UBTD1
UBTD1	TEAD1
MBD3	TRIM27
YAP1	TEAD3
GRIA2	SPTAN1
SPTAN1	SPTBN1
SPTBN1	SMAD2
GRIK2	DLG1
DLG1	BTRC
BTRC	SP1
GRIK2	SDCBP
BTRC	YAP1
BTRC	E2F1
DLG1	LCK
LCK	SMAD2
GABRB1	NOD1
NOD1	HSP90AA1
HSP90AA1	SP1
NOD1	CASP9
CASP9	JUN
NOD1	UBC
UBC	ABL1
NOD1	RNF34
RNF34	TP53
TP53	NCOA1
UBC	TRIM27
UBC	E2F1
GABRB2	TRAK2
TRAK2	PRKAB2
PRKAB2	CRX
CRX	SP1
TRAK2	GSK3B
GSK3B	JUN
TRAK2	PRKAG1
PRKAG1	SIP2
SIP2	YAP1
YAP1	TEAD1
PRKAB2	GOLGA2
GSK3B	SMAD3
SMAD3	SMAD2
GABRB3	MEOX2
MEOX2	RELA
RELA	SP1
RELA	JUN
MEOX2	PIN1
MEOX2	PRKAB2
MEOX2	KAT5
MEOX2	TGFB1
TGFB1	SMAD2
GABRD	UBQLN1
UBQLN1	APP
UBQLN1	HCVgp1
HCVgp1	JUN
UBQLN1	UBQLN2
UBQLN2	YAP1
UBQLN1	HGS
UBQLN1	UBC
GABRE	CUX1
CUX1	CCNA1
CCNA1	SP1
GABRE	HLA-A
HLA-A	STAT3
GABRE	FAM189B
FAM189B	YAP1
GABRE	BSCL2
BSCL2	ZDHHC17
ZDHHC17	TEAD1
ZDHHC17	GOLGA2
GABRE	GPAA1
GPAA1	PIN1
PIN1	SMAD2
GABRG2	GABARAP
GABARAP	NEDD4
NEDD4	SMAD3
SMAD3	SP1
GABARAP	TAX1BP1
TAX1BP1	ITCH
ITCH	JUN
TAX1BP1	RAD18
RAD18	YAP1
GABARAP	DVL2
DVL2	WWTR1
TAX1BP1	IKBKE
IKBKE	TRIM27
NEDD4	SMAD2
GRIN1	SPTAN1
SPTAN1	MSN
MSN	CTNNB1
MSN	MAPK8
MSN	SLC9A3R1
SLC9A3R1	YAP1
CTNNB1	SOX2
SOX2	TEAD1
SPTAN1	MLH1
MLH1	VPS52
SPTAN1	NUP188
NUP188	PHB2
GRIN2A	DLG1
GRIN2A	SRC
SRC	STAT3
SRC	GRB2
GRB2	TRIM27
GRIN2B	DLG1
GRIN2B	DLG4
DLG4	MDM2
MDM2	JUN
GRIN2B	DLG3
DLG3	APC
APC	GOLGA2
GRIN2D	NEDD4
SMAD3	JUN
SMAD3	YAP1
NEDD4	HGS
NEDD4	SNCA
GRIN3B	GRIN2A
GRIN3B	GRIN1
HIF1A	PGK1
ARNT	SERPINE1
YAP1	BIRC2
YAP1	SNAI2
WWTR1	BBC3
TCF7	JUN
USF1	APOC3
USF2	APOC3
