HTR2A	CBL
UCHL1	TP53
ADRA2B	EIF2B1
EIF2B1	HNRNPL
HNRNPL	HNRNPK
HNRNPK	CEBPB
ADRA2B	UCHL1
UCHL1	HSP90AA1
UCHL1	PARK2
PARK2	REL
UCHL1	CTNNB1
ADRA2C	EIF2B1
ADRA2C	UCHL1
CHRM1	GPRASP2
GPRASP2	AP1M1
AP1M1	BRCA1
BRCA1	CEBPB
CHRM1	GPRASP1
GPRASP1	OPRD1
OPRD1	SIAH1
SIAH1	STAT3
OPRD1	HSPA4
SIAH1	RUNX1
GPRASP2	TXN
TXN	UBQLN4
UBQLN4	RUNX1T1
GPRASP2	TRIM32
TRIM32	RXRA
TXN	NR3C1
TRIM32	RARA
RARA	RXRG
TXN	TP53
CHRM2	Set
Set	Csnk1e
Csnk1e	HNRNPK
CHRM2	SET
SET	NR3C1
NR3C1	STAT3
CHRM2	GPRASP1
NR3C1	NCOR2
Set	Cdk4
Cdk4	CTCF
CTCF	RXRA
NCOR2	RXRG
SET	TP53
CHRM3	SET
SET	APP
APP	GSK3B
GSK3B	CEBPB
CHRM3	CSNK1A1
CSNK1A1	NFKBIA
NFKBIA	REL
APP	MYC
MYC	RUNX1
GSK3B	RXRA
RUNX1	JUP
RUNX1T1	JUP
NFKB2	BCL2L1
RELA	MYB
PPARA	CPT2
PPARD	LPL
PPARG	CPT1A
RXRA	EHHADH
LEF1	JUN
LEF1	MMP7
LEF1	PPARD
NFKB1	ICAM1
JUN	NFKB2
SP1	NFKB2
