HMGCR	MVK
MVK	PMVK
PMVK	MVD
MVD	FDPS
FDPS	HRAS
HRAS	MAPK1
MAPK1	TP53
MAPK1	SMAD2
SMAD2	E2F4
MAPK1	CREB1
MAPK1	ATF2
MAPK1	CREB3
MAPK1	CREB3L2
MAPK1	CREB3L1
MAPK1	CREB5
MAPK1	ATF6B
MAPK1	ATF4
SMAD2	SP1
MAPK1	ESR1
SMAD2	YAP1
MAPK1	SMAD3
HRAS	PIK3R5
PIK3R5	HIF1A
HIF1A	CREBBP
HIF1A	EP300
HIF1A	ARNT
HRAS	RAF1
RAF1	RELA
HRAS	PLCE1
PLCE1	PRKACA
PRKACA	PPARA
HRAS	JUN
RAF1	NFKB1
MAPK1	MYC
MAPK1	SMAD4
SMAD4	LEF1
SMAD4	TCF7
SMAD4	TCF7L2
SMAD4	TCF7L1
YAP1	TEAD1
YAP1	TEAD4
YAP1	TEAD3
MAPK1	STAT3
PIK3R5	EGFR
EGFR	STAT5A
EGFR	STAT5B
MAPK1	STAT1
FDPS	KRAS
KRAS	GRB2
GRB2	SOS1
GRB2	SOS2
STAT3	STAT2
STAT3	STAT4
STAT3	STAT6
PIK3R5	MTOR
MTOR	PPARG
LEF1	PPARD
SMAD2	WWTR1
MAPK1	ELK1
ELK1	EGR1
MAPK1	ETS1
NFKB1	MYB
CREBBP	EPAS1
NFKB1	NFKB2
CREBBP	RBPJL
CREBBP	RBPJ
PRKACA	CREM
HRAS	MAPK14
MAPK14	MAX
MAPK1	ESR2
MAPK14	CEBPB
PRKACA	XBP1
XBP1	CEBPA
HRAS	FOS
JUP	MYC
JUP	CCND1
STAT3	PIM2
STAT5A	PIM2
STAT5B	PIM2
ATF6B	ARC
ATF4	ARC
GLI3	WNT4
GLI3	BMP2
TP53	SFN
TP53	GADD45B
ZBTB17	CDKN2B
STAT5B	BCL2L1
CREB1	PER1
CREB1	PER2
ARNTL	CRY1
ARNTL	PER1
ARNTL	RORA
ARNTL	RORC
ARNTL	BHLHE41
CLOCK	PER2
FOSB	NFKB1
JUN	RELA
MYC	CCND1
LEF1	BIRC5
LEF1	CCND1
TCF7	CCND1
TCF7L2	MYC
TCF7L1	BIRC5
ESR1	ATP2B1
MAPK14	CXCL1
JUN	CXCL1
RBPJL	MYC
RBPJ	FCER2
RBPJ	MYC
CTNNB1	CCND1
CTNNB1	CCND3
ELK1	BIRC2
ELK1	BIRC3
EGR3	FASLG
ATF4	IL8
NFKB1	TNF
RELA	IL6
RELA	MMP9
RELA	TNF
CREBBP	FIGF
CREBBP	HK2
CREBBP	SERPINE1
CREBBP	PFKL
CREBBP	PGF
CREBBP	PGK1
EP300	FIGF
EP300	HK2
EP300	SERPINE1
EP300	PFKL
EP300	PGF
EP300	PGK1
HIF1A	FIGF
HIF1A	HK2
HIF1A	SERPINE1
HIF1A	PGK1
HIF1A	TFRC
ARNT	EDN1
ARNT	EGF
ARNT	ENO1
ARNT	ALDOA
ARNT	FLT1
ARNT	LDHA
ARNT	SERPINE1
ARNT	ANGPT4
ARNT	PDK1
ARNT	PFKFB1
ARNT	PFKFB2
ARNT	PGK1
ARNT	BCL2
ARNT	TFRC
ARNT	VEGFA
NFKB1	HIF1A
STAT3	HIF1A
YAP1	BBC3
YAP1	BIRC2
YAP1	ID1
YAP1	ID3
YAP1	ID4
YAP1	SERPINE1
YAP1	SNAI2
YAP1	AREGB
YAP1	AXIN2
YAP1	NKD1
WWTR1	AFP
WWTR1	BBC3
WWTR1	BIRC5
WWTR1	AREG
WWTR1	SERPINE1
SMAD1	ID3
SMAD2	SERPINE1
SMAD4	ID1
TCF7	SNAI2
TCF7	SOX2
TCF7	NKD1
TCF7L2	SOX2
TCF7L2	AXIN1
TCF7L2	CCND2
TEAD1	GLI2
TEAD1	BIRC5
TEAD1	SNAI2
TEAD1	CCND2
TEAD4	CTGF
TEAD4	BIRC5
TEAD4	AXIN1
TEAD4	AXIN2
TEAD4	CCND3
TEAD3	BIRC5
TEAD3	CCND1
TEAD3	AXIN1
TP73	BBC3
TCF7L1	BIRC2
TCF7L1	AXIN1
TEAD2	CTGF
TEAD2	GLI2
TEAD2	MYC
TEAD2	AXIN2
TEAD2	CCND2
SMAD3	SLC2A1
STAT4	SOCS2
STAT4	CCND3
STAT5A	MYC
STAT5A	CCND3
STAT5A	SOCS5
STAT5B	SOCS1
