HMGCR	MVK
MVK	PMVK
PMVK	MVD
MVD	FDPS
FDPS	HRAS
HRAS	MAPK1
MAPK1	MYC
MAPK1	SMAD2
SMAD2	E2F4
MAPK1	CCND1
CCND1	RB1
RB1	E2F1
MAPK1	TP53
MAPK1	SMAD4
SMAD4	LEF1
SMAD4	TCF7
SMAD4	TCF7L2
SMAD4	TCF7L1
SMAD2	YAP1
YAP1	TEAD1
YAP1	TEAD4
YAP1	TEAD3
HRAS	RAF1
RAF1	RELA
MAPK1	CREB1
HRAS	PLCE1
PLCE1	PRKACA
PRKACA	XBP1
XBP1	CEBPA
RB1	E2F2
RB1	E2F3
HRAS	JUN
RAF1	NFKB1
SMAD2	SP1
MAPK1	ATF2
NFKB1	MYB
MAPK1	ELK1
MAPK1	ETS1
NFKB1	NFKB2
HRAS	MAPK14
MAPK14	MAX
MAPK1	CREB3
CREB3	ATF1
MAPK1	ESR1
PRKACA	PPARA
SMAD2	WWTR1
HRAS	PIK3R5
PIK3R5	EGFR
EGFR	STAT5A
EGFR	STAT5B
MAPK1	STAT3
MAPK1	STAT1
STAT3	STAT2
STAT3	STAT4
STAT3	STAT6
FDPS	KRAS
KRAS	GRB2
GRB2	SOS1
GRB2	SOS2
PIK3R5	HIF1A
HIF1A	CREBBP
HIF1A	EP300
HIF1A	ARNT
RB1	TFDP2
PRKACA	CREM
MAPK1	ATF4
GLI2	WNT5A
GLI2	WNT7A
GLI2	WNT8A
GLI2	WNT3A
TP53	GADD45B
ZBTB17	CDKN2B
STAT5A	BCL2L1
STAT5B	BCL2L1
CREB1	PER1
CREB1	PER3
CREB1	PER2
ARNTL	CRY1
ARNTL	CRY2
ARNTL	PER1
ARNTL	RORA
ARNTL	RORB
ARNTL	RORC
ARNTL	BHLHE41
MYC	CCND1
TCF7L2	MYC
TCF7L1	BIRC5
JUN	CXCL1
ATF4	IL8
NFKB1	TNF
CREBBP	HK2
CREBBP	SERPINE1
EP300	HK2
EP300	SERPINE1
HIF1A	HK2
HIF1A	SERPINE1
HIF1A	TIMP1
ARNT	EDN1
ARNT	ENO1
ARNT	HK2
YAP1	ID2
YAP1	ID3
YAP1	ID4
YAP1	AXIN1
YAP1	AXIN2
YAP1	NKD1
WWTR1	ITGB2
WWTR1	AREG
WWTR1	SERPINE1
TCF7	SNAI2
TCF7	SOX2
TCF7L2	SOX2
TCF7L2	AXIN1
TEAD1	GLI2
TEAD1	BIRC5
TEAD1	CCND2
TEAD4	CTGF
TEAD4	AXIN1
TEAD4	AXIN2
TEAD3	BIRC5
TEAD3	CCND1
TP73	BBC3
TCF7L1	BIRC2
TEAD2	CTGF
TEAD2	GLI2
TEAD2	AXIN2
TEAD2	CCND2
FOXO1	PCK1
STAT4	CCND3
STAT5A	CCND3
STAT5B	CCND2
CREB3	MITF
LEF1	MITF
RELA	CCL4L1
PIK3R1	AKT1
PIK3R2	AKT3
RBPJL	HES5
TP53	IGFBP3
TP53	RPRM
RXRA	APOA2
NFKB1	CEBPB
NFKB1	IL23A
MAPK8	IL18
MAPK8	NOS2
MAPK8	IL23A
MAPK8	TNF
MAPK11	IL1A
MAPK11	IL1B
MAPK11	IL6
MAPK9	NOS2
MAPK9	IL23A
MAPK9	TNF
MAPK10	IL1A
MAPK10	IL1B
MAPK10	IL6
MAPK10	IL12A
MAPK10	IL12B
MAPK12	IL1A
RFXANK	HLA-DOB
RFXANK	HLA-DPA1
RFXANK	HLA-DPB1
RFXANK	HLA-DQA1
CREB5	AQP2
SP1	COL4A2
EGR1	ABCB1
ETS1	ABCB1
HIF1A	ABCB1
JUN	ABCB1
NFKB1	ABCB1
TP53	ABCB1
E2F4	CDK1
ETS2	CDK1
ATF2	CDKN1A
CEBPA	CDKN1A
ESR1	CDKN1A
ETS1	CDKN1A
JUN	CDKN1A
JUNB	CDKN1A
JUND	CDKN1A
SP1	CDKN1A
USF2	CEACAM5
USF2	CEACAM6
ATF1	CGA
NFKB1	COL1A1
RELA	COL1A1
SP1	COL1A1
EGR1	COL2A1
SP3	COL2A1
USF1	CTSB
USF2	CTSB
SP1	CTSL
ETS1	DNTT
ELK3	FOS
ESR1	FOS
ESR2	FOS
ETS2	FOS
PPARG	GADD45A
RARA	GADD45A
POU5F1	HMGB2
ERG	MMP2
FLI1	MMP2
SPI1	MMP2
NFKB1	MMP3
PPARA	NFKBIA
CEBPA	NFYB
MYC	NME1
TP53	NME1
MYC	NME2
JUN	NPPA
FOS	NQO1
JUND	NQO1
HIF1A	NR4A1
RELA	NR4A1
MYC	NRAS
CREB1	NRAS
JUN	NRAS
MYB	NRAS
NFIC	PLAT
ATF1	PLAUR
SP2	PLP1
NFIC	POLE2
SPI1	SERPINB1
PPARA	SERPINE1
JUN	TFPI2
JUN	TFRC
ELK1	TNF
ERG	TNNC1
POU2F1	TXNRD1
HIF1A	VHL
