HMGCR	MVK
MVK	PMVK
PMVK	MVD
MVD	FDPS
FDPS	HRAS
HRAS	PIK3R5
PIK3R5	HIF1A
HIF1A	CREBBP
HIF1A	EP300
HIF1A	ARNT
HRAS	MAPK1
MAPK1	TP53
MAPK1	FOXO3
MAPK1	ELK1
ELK1	EGR1
TP53	TP73
MAPK1	SMAD2
SMAD2	YAP1
MAPK1	CREB1
HRAS	JUN
MAPK1	SMAD4
MAPK1	CREB3
MAPK1	ATF2
MAPK1	ATF6B
MAPK1	ATF4
MAPK1	CREB3L2
MAPK1	CREB3L1
MAPK1	CREB5
ITGB2	PIK3R5
ITGB2	PTK2
PTK2	MAPK1
PIK3R5	AKT3
AKT3	FOXO3
AKT3	PPP1CA
PPP1CA	YAP1
AKT3	CREB1
AKT3	JUN
AKT3	CREB3
AKT3	ATF2
AKT3	ATF6B
AKT3	ATF4
AKT3	CREB3L2
AKT3	CREB3L1
AKT3	CREB5
TCF7	CCND1
TCF7L2	MYC
TCF7L1	BIRC5
ESR1	ATP2B1
JUN	CXCL1
RBPJL	MYC
RBPJ	FCER2
RBPJ	MYC
CTNNB1	CCND1
CTNNB1	CCND3
ATF2	IL8
EGR2	FASLG
RELA	IL6
CREBBP	CDKN1B
CREBBP	ALDOA
CREBBP	PFKL
EP300	CDKN1B
EP300	ALDOA
EP300	PFKL
HIF1A	CDKN1B
HIF1A	ALDOA
HIF1A	TEK
HIF1A	VEGFC
ARNT	PFKL
SMAD2	CTGF
VDR	ATP2B1
NFKB1	FIGF
RFXANK	HLA-DRB5
RFXANK	CD74
CREB1	CCND1
ATF2	CGA
SP3	COL2A1
RARA	PLAU
ATF1	PLAUR
SP2	PLP1
JUN	POLA
NFIC	POLE2
CREB1	PTGS2
PPARG	PTGS2
REL	PTGS2
USF1	PTGS2
MYC	PTMA
SP1	RPL15
RARB	S100A9
NFIC	SFTPC
ETV4	SPP1
SP1	TAF7
HOXA4	TH
SMAD3	TIMP1
CEBPA	TK1
SMAD4	TNNC1
PAX2	TP53
SP1	TPI1
SMAD3	ZFP36
