HMGCR	MVK
MVK	PMVK
PMVK	MVD
MVD	FDPS
FDPS	HRAS
HRAS	MAPK1
MAPK1	SMAD2
SMAD2	E2F4
MAPK1	CREB1
MAPK1	MYC
MAPK1	CREB3
CREB3	ATF1
MAPK1	SMAD4
SMAD4	LEF1
SMAD2	SP1
MAPK1	TP53
SMAD4	TCF7
SMAD4	TCF7L2
SMAD4	TCF7L1
MAPK1	ETS2
MAPK1	ETS1
HRAS	RAF1
RAF1	NFKB1
NFKB1	MYB
SMAD2	YAP1
SMAD2	WWTR1
HRAS	JUN
MAPK1	CCND1
CCND1	RB1
RB1	E2F1
MAPK1	ATF4
MAPK1	ELK1
ELK1	EGR1
STAT5A	BCL2L1
CREB1	PER3
ARNTL	CRY2
ARNTL	RORB
HIF1A	TIMP1
ARNT	EGF
ARNT	HK2
ARNT	LDHA
HNF1A	HNF4G
RELB	ICAM1
PIK3CG	PDPK1
PIK3R2	AKT3
PIK3R3	PDPK1
MAPK14	IL1A
MAPK14	IL12B
MAPK14	TNF
MYD88	IFNA5
NFKB1	CEBPB
NFKB1	IL23A
NFYA	HLA-DOB
NFYB	LOC101060835
NFYB	HLA-DMA
MAPK3	NOS2
MAPK3	IL23A
MAPK8	IL18
MAPK9	TNF
MAPK10	IL6
MAPK10	IL12A
MAPK10	IL12B
MAPK10	IL18
RFX5	LOC100507709
RFXANK	HLA-DOB
RFXANK	HLA-DPA1
RFXANK	HLA-DQA1
NFATC1	PTGS2
TCF7	FOSL1
TCF7L2	JUN
TCF7L2	MMP7
TCF7L2	FOSL1
MYB	TSC22D3
MYBL1	TSC22D3
USF1	SERPINE1
USF2	XRCC6
JUN	ABCA1
SP1	CDKN1A
TFAP2A	ERBB2
STAT5B	ESR1
PPARG	GADD45A
MYC	NME1
JUN	NPPA
HIF1A	NR4A1
CREB1	NRAS
