HMGCR	MVK
EP300	VEGFB
HIF1A	ENO2
HIF1A	FIGF
HIF1A	HK3
HIF1A	HMOX1
HIF1A	LDHA
HIF1A	SERPINE1
HIF1A	PFKFB1
HIF1A	TEK
HIF1A	TFRC
HIF1A	TIMP1
ARNT	EGF
ARNT	ANGPT2
ARNT	HK2
ARNT	LDHA
ARNT	ANGPT4
ARNT	PFKFB1
ARNT	PGK1
ARNT	BCL2
ARNT	VEGFA
STAT3	HIF1A
YAP1	ID1
YAP1	ID2
YAP1	AREGB
YAP1	AXIN1
WWTR1	BIRC5
WWTR1	ITGB2
SMAD2	CTGF
SMAD2	SERPINE1
LEF1	CCND3
TCF7L2	BIRC2
SOS1	SPRY3
STAT3	SOCS2
STAT3	CCND3
STAT5A	SOCS2
STAT6	CCND1
PAX6	IAPP
PAX6	INS
HNF1A	HNF4G
CREB3	MITF
MITF	TYRP1
LEF1	MITF
MAPK3	CCND1
VDR	SLC34A2
VDR	S100G
NFKB1	IL1B
NFKB1	NFKB2
NFKB1	PLAU
NFKB1	CCL4
NFKB1	TRAF1
NFKB1	CFLAR
NFKB2	TNFSF13B
NFKB2	CCL21
RELA	NFKBIA
RELA	PTGS2
RELA	TRAF2
RELA	VCAM1
RELB	ICAM1
RELB	CCL19
PIK3R5	AKT2
PIK3CA	AKT3
PIK3CD	AKT3
PIK3CG	AKT3
PIK3CG	AKT1
PIK3CG	PDPK1
PIK3R1	AKT1
PIK3R1	AKT2
PIK3R1	PDPK1
PIK3R2	AKT3
PIK3R2	AKT1
PIK3R3	AKT3
PIK3R3	AKT1
PIK3R3	PDPK1
BBC3	TP53AIP1
BBC3	TP53
TP53	STEAP3
TP53	RRM2
NFKB1	FIGF
STAT3	VEGFB
EPAS1	FIGF
EPAS1	SLC2A1
EPAS1	TGFB1
FOS	VEGFA
JUN	FIGF
JUN	MMP9
MYC	CDK4
NFKB2	CCND1
NFKB2	BCL2L1
NFKB2	TRAF6
RELA	NOS2
ATF4	BCL2
CREB3L3	MCL1
PPARA	SLC27A4
PPARA	CPT2
PPARA	EHHADH
PPARA	ACSL3
PPARD	ACADL
PPARD	PDPK1
PPARG	SLC27A4
PPARG	CPT1A
PPARG	ACSL3
PPARG	ACSL6
RXRA	CYP27A1
RXRA	FABP3
RXRA	ACSBG1
RXRA	ACADL
RXRA	AQP7
RXRA	SLC27A1
RXRA	LPL
RXRA	UCP1
RXRB	CYP4A22
RXRG	EHHADH
RXRG	FABP4
IRF7	IFNA8
IRF7	IFNA10
MYD88	IFNA21
NFKB1	IL18
NFYB	HLA-DQA2
NFYC	HLA-DQA2
MAPK1	IL12A
MAPK1	IL12B
MAPK3	IL18
MAPK8	IL18
MAPK11	IL18
MAPK11	NOS2
MAPK9	IL18
RFX5	LOC100507709
RFXAP	LOC100509457
RFXAP	LOC101060835
RFXAP	HLA-DMA
RFXAP	HLA-DPB1
RFXAP	HLA-DQA1
RFXAP	HLA-DQA2
RFXAP	HLA-DQB1
RFXAP	HLA-DRB4
MAPK12	IL1A
RFXANK	HLA-DMA
RFXANK	HLA-DRB5
RFXANK	CD74
CREB3	AQP2
CREB1	AQP2
CREB3L4	AQP2
NFAT5	PTGS2
NFATC2	PTGS2
NFATC3	PTGS2
NFATC4	PTGS2
LEF1	JUN
LEF1	MMP7
MYB	TSC22D3
MYBL1	TSC22D3
MYBL2	CDKN1C
NFIC	TINAGL1
SP1	CDK1
SP1	CDKN1C
USF1	ABCA1
USF2	ABCA1
USF2	CALCA
E2F4	CAV1
SP1	CAV1
SP2	CCND1
SP3	CD14
EGR1	CD44
SP1	CD99
MYC	CDC25A
E2F1	CDC25A
E2F4	CDC45
USF1	CEACAM6
USF2	CEACAM6
ATF1	CGA
EGR1	COL2A1
SP1	COL2A1
SP3	COL2A1
RELA	CSF2
NFKB1	CSF3
RELA	CSF3
ETS1	CSNK2A1
USF1	CTSB
SP3	CTSL
SP3	DNASE2
ETS1	DNTT
SP1	EGFR
TFAP2A	ERBB2
TP53	ERBB2
PPARG	ESR1
SP1	ESR1
STAT5A	ESR1
STAT5B	ESR1
CREB1	F3
ELK3	FOS
ESR1	FOS
ESR2	FOS
ETS2	FOS
PPARG	GADD45A
RARA	GADD45A
E2F1	HIST1H2AM
ETS1	HPGD
NFIC	HRAS
CEBPA	ICAM1
CREB1	ICAM1
CREM	ICAM1
TP53	IL8
CEBPA	ITGA2
JUN	MT1A
E2F1	MYB
MYB	MYB
WT1	MYB
MYC	MYC
NFKB1	MYC
POU2F1	MYC
RELA	MYC
MYB	NCL
TP53	NFIC
SPI1	NFKB1
MYC	NME1
JUN	NPPA
HIF1A	NR4A1
CREB1	NRAS
BRCA1	PCNA
FOS	PDHA1
CREM	PLAT
RARA	PLAU
ATF1	PLAUR
SP2	PLP1
JUN	POLA
CREB1	POLD2
NFIC	POLE2
ETS1	PPP2R4
ATF4	PTGS2
CREB1	PTGS2
PPARG	PTGS2
REL	PTGS2
USF1	PTGS2
MYC	PTMA
ESR1	PTMA
EGR1	PTP4A1
USF1	PTPN6
USF2	PTPN6
SP1	RELA
RARB	S100A8
RARG	S100A9
JUN	SERPINB2
SP1	SERPINB2
CEBPA	SERPINC1
PPARA	SERPINE1
SP1	SERPINE1
NFIC	SFTPC
ETS1	SLC26A3
CREB1	SLC9A1
EGR1	SOD1
SP1	SOD1
USF2	SP1
POU2F2	SPP1
TFAP2A	TAF7
NFIC	TFPI2
NFKB1	TFPI2
POU2F1	TFPI2
JUN	TFRC
PAX8	TG
HOXA4	TH
HOXA5	TH
TFAP2A	TH
EGR1	THBS1
USF1	THBS1
FOS	TIMP1
STAT3	TIMP1
ATF1	TNF
ETS1	TNF
ETV4	TNF
POU2F1	TNF
ERG	TNNC1
JUN	TNNC1
SMAD4	TNNC1
SP3	TNNC1
SP3	TNPO1
TFAP2A	TNPO1
E2F4	TOP1
HIF1A	TP53
TP53	TP53
CREB1	TRH
TP53	TYMS
USF1	TYMS
USF2	TYMS
HIF1A	VHL
ERG	VIM
SMAD3	ZFP36
