HMGCR	MVK
MVK	PMVK
PMVK	MVD
MVD	FDPS
FDPS	HRAS
HRAS	MAPK1
MAPK1	TP53
MAPK1	SMAD2
SMAD2	SP1
HRAS	PLCE1
PLCE1	PRKACA
PRKACA	PPARA
HRAS	PIK3R5
PIK3R5	HIF1A
HIF1A	CREBBP
HIF1A	EP300
HIF1A	ARNT
MAPK1	ESR1
MAPK1	SMAD3
SMAD2	YAP1
MAPK1	SMAD4
SMAD4	LEF1
LEF1	PPARD
HRAS	RAF1
RAF1	RELA
RAF1	NFKB1
SMAD2	WWTR1
PIK3R5	MTOR
MTOR	PPARG
MAPK1	MYC
MAPK1	STAT3
YAP1	TEAD1
YAP1	TEAD4
YAP1	TEAD3
HRAS	JUN
MAPK1	ELK1
ELK1	EGR1
HRAS	MAPK14
MAPK14	CEBPB
SMAD2	E2F4
SMAD4	TCF7
SMAD4	TCF7L2
SMAD4	TCF7L1
CREBBP	EPAS1
HRAS	MAP3K1
MAP3K1	IKBKG
IKBKG	TBK1
TBK1	REL
MAPK1	CREB1
NFKB1	NFKB2
NFKB1	MYB
PIK3R5	EGFR
EGFR	STAT5A
EGFR	STAT5B
MAPK1	STAT1
FDPS	KRAS
KRAS	GRB2
GRB2	SOS1
GRB2	SOS2
STAT3	STAT2
STAT3	STAT4
STAT3	STAT6
MAPK1	ESR2
PRKACA	XBP1
XBP1	CEBPA
PIK3R5	THRA
THRA	RXRA
THRA	RXRB
THRA	RXRG
MAPK14	MAX
CREBBP	RBPJL
CREBBP	RBPJ
MAPK1	CCND1
CCND1	RB1
RB1	E2F1
MAPK1	TNF
MAPK1	ATF2
ITGB2	PTK2
PTK2	MAPK1
ITGB2	PIK3R5
CREBBP	SP1
PIK3R5	PLCE1
ITGB2	SRC
SRC	STAT3
STAT3	ESR1
PIK3R5	AKT3
AKT3	PPP1CA
PPP1CA	YAP1
SRC	CTNNB1
CTNNB1	LEF1
AKT3	RELA
AKT3	NFKB1
PPP1CA	WWTR1
PIK3R5	GSK3B
GSK3B	MYC
LEF1	TEAD1
LEF1	TEAD4
LEF1	TEAD3
AKT3	JUN
PTK2	MAPK14
CTNNB1	TCF7
CTNNB1	TCF7L2
CTNNB1	TCF7L1
AKT3	IKBKG
AKT3	CREB1
AKT3	CHUK
CHUK	NFKB2
STAT3	STAT1
EGFR	SOS1
EGFR	SOS2
STAT3	ESR2
ITGB2	CRK
CRK	ABL1
ABL1	RB1
AKT3	ATF2
JUP	MYC
STAT3	CPT1B
IFNG	IDO2
ATF6B	ARC
ATF4	ARC
GLI2	WNT5A
GLI3	BMP2
STAT5A	BCL2L1
STAT5B	BCL2L1
CREB1	PER3
CREB1	PER2
ARNTL	CRY2
ARNTL	PER1
ARNTL	RORB
ARNTL	RORC
CLOCK	PER2
FOSB	NFKB1
JUN	RELA
TCF7L2	MYC
TCF7L1	BIRC5
MAPK14	CXCL1
ELK1	BIRC2
ELK1	BIRC3
EGR3	FASLG
FOS	MMP9
RELA	MMP9
RELA	TNF
CREBBP	FIGF
CREBBP	GAPDH
CREBBP	PGF
CREBBP	PGK1
EP300	FIGF
EP300	GAPDH
EP300	PGF
EP300	PGK1
HIF1A	FIGF
HIF1A	GAPDH
HIF1A	PGK1
HIF1A	TFRC
HIF1A	TIMP1
ARNT	EDN1
ARNT	EGF
ARNT	FLT1
ARNT	HK2
ARNT	LDHA
ARNT	SERPINE1
ARNT	ANGPT4
ARNT	PDK1
ARNT	PFKFB1
ARNT	PFKFB2
ARNT	PGK1
ARNT	BCL2
ARNT	VEGFA
STAT3	HIF1A
YAP1	BIRC2
YAP1	ID1
YAP1	ID2
YAP1	ID3
YAP1	SNAI2
YAP1	AREGB
YAP1	AXIN1
YAP1	AXIN2
WWTR1	BBC3
WWTR1	BIRC5
WWTR1	ITGB2
WWTR1	AREG
SMAD2	SERPINE1
TCF7	SNAI2
TCF7L2	SOX2
TEAD1	GLI2
TEAD1	CCND2
TEAD4	AXIN1
TEAD3	BIRC5
TP73	BBC3
TEAD2	CTGF
TEAD2	AXIN2
STAT4	SOCS2
STAT4	CCND3
STAT5A	MYC
STAT5A	SOCS2
STAT5A	CCND3
STAT5A	SOCS5
STAT5B	SOCS1
STAT5B	CCND2
STAT6	SOCS7
STAT6	CCND1
PAX6	PDX1
HNF1A	HNF4G
PIK3R1	AKT2
PIK3R2	AKT1
