HMGCR	MVK
MVK	PMVK
PMVK	MVD
MVD	FDPS
FDPS	HRAS
HRAS	MAPK1
MAPK1	SMAD2
SMAD2	E2F4
MAPK1	CCND1
CCND1	RB1
RB1	E2F1
MAPK1	MYC
MAPK1	TP53
MAPK1	CREB1
HRAS	JUN
RB1	E2F2
RB1	E2F3
SMAD2	SP1
HRAS	RAF1
RAF1	NFKB1
RAF1	RELA
FDPS	KRAS
KRAS	GRB2
GRB2	SOS1
GRB2	SOS2
SMAD2	YAP1
MAPK1	SMAD4
SMAD4	LEF1
SMAD4	TCF7
SMAD4	TCF7L2
SMAD4	TCF7L1
NFKB1	MYB
MAPK1	ATF2
MAPK1	ATF4
MAPK1	SMAD3
MAPK1	STAT3
MAPK1	CREB3
MAPK1	ATF6B
MAPK1	CREB3L2
MAPK1	CREB3L1
MAPK1	CREB5
HRAS	PIK3R5
PIK3R5	EGFR
EGFR	STAT5A
EGFR	STAT5B
MAPK1	STAT1
STAT3	STAT2
STAT3	STAT4
STAT3	STAT6
MAPK1	ESR1
HRAS	PLCE1
PLCE1	PRKACA
PRKACA	PPARA
MAPK1	ETS1
YAP1	TEAD1
YAP1	TEAD4
YAP1	TEAD3
PIK3R5	MTOR
MTOR	PPARG
LEF1	PPARD
HRAS	MAPK3
PIK3R5	HIF1A
HIF1A	CREBBP
CREBBP	RBPJL
CREBBP	RBPJ
CREB3	ATF1
HIF1A	EP300
HIF1A	ARNT
HRAS	FOS
HRAS	MAPK14
MAPK14	MAX
PIK3R5	THRA
THRA	RXRA
THRA	RXRB
THRA	RXRG
MAPK1	ELK1
ELK1	EGR1
MAPK1	ETS2
NFKB1	NFKB2
ETS1	SPI1
CREBBP	EPAS1
SMAD2	WWTR1
ITGB2	PTK2
PTK2	MAPK1
ITGB2	CRK
CRK	ABL1
ABL1	RB1
ITGB2	PIK3R5
PIK3R5	GSK3B
GSK3B	MYC
PIK3R5	AKT3
AKT3	CREB1
AKT3	JUN
CREBBP	SP1
AKT3	NFKB1
AKT3	RELA
EGFR	SOS1
EGFR	SOS2
AKT3	PPP1CA
PPP1CA	YAP1
ITGB2	SRC
SRC	CTNNB1
CTNNB1	LEF1
CTNNB1	TCF7
CTNNB1	TCF7L2
CTNNB1	TCF7L1
AKT3	ATF2
AKT3	ATF4
SRC	STAT3
AKT3	CREB3
AKT3	ATF6B
AKT3	CREB3L2
AKT3	CREB3L1
AKT3	CREB5
STAT3	STAT1
STAT3	ESR1
PIK3R5	PLCE1
LEF1	TEAD1
LEF1	TEAD4
LEF1	TEAD3
PTK2	MAPK3
PIK3R5	HRAS
PTK2	MAPK14
AKT3	CHUK
CHUK	NFKB2
PPP1CA	WWTR1
JUP	MYC
STAT5B	BCL2L1
CREB1	PER2
ARNTL	PER1
ARNTL	RORC
CLOCK	PER2
FOSB	NFKB1
TCF7	CCND1
TCF7L2	MYC
TCF7L1	BIRC5
ESR1	ATP2B1
MAPK14	CXCL1
JUN	CXCL1
RBPJL	MYC
RBPJ	MYC
CTNNB1	CCND1
ATF2	IL8
EGR3	FASLG
NFKB1	TNF
CREBBP	CDKN1B
CREBBP	FIGF
CREBBP	SERPINE1
EP300	CDKN1B
EP300	FIGF
EP300	SERPINE1
HIF1A	CDKN1B
HIF1A	FIGF
HIF1A	SERPINE1
ARNT	EDN1
ARNT	EGF
ARNT	EPO
ARNT	LDHA
ARNT	PFKFB1
ARNT	TF
ARNT	HKDC1
YAP1	FGF1
YAP1	ID3
YAP1	MYC
YAP1	AXIN2
WWTR1	CTGF
WWTR1	AREG
SMAD1	ID2
SMAD4	CTGF
TCF7	BIRC2
TCF7	SNAI2
TCF7L2	SNAI2
TCF7L2	SOX2
TEAD1	CTGF
TEAD1	GLI2
TEAD1	CCND1
TEAD1	NKD1
TEAD1	CCND2
TEAD4	BIRC2
TEAD4	SOX2
TEAD4	AXIN1
TEAD4	CCND2
TEAD3	BIRC2
TEAD3	BIRC5
TEAD3	SOX2
TEAD3	CCND3
TP73	BBC3
TCF7L1	SOX2
TCF7L1	CCND3
TEAD2	CTGF
TEAD2	BIRC5
TEAD2	AXIN1
TEAD2	AXIN2
SMAD2	SLC2A1
FOXO1	PCK1
STAT3	SOCS2
STAT3	CCND3
STAT4	CCND3
STAT5A	CCND3
STAT5B	CCND2
PAX6	GCK
HNF1A	HNF4G
VDR	SLC34A2
