HMGCR	MVK
MVK	PMVK
PMVK	MVD
MVD	FDPS
FDPS	HRAS
HRAS	JUN
HRAS	PIK3R5
PIK3R5	HIF1A
HIF1A	CREBBP
HIF1A	EP300
HIF1A	ARNT
HRAS	MAPK1
MAPK1	SMAD2
SMAD2	SP1
MAPK1	CREB1
MAPK1	ATF2
MAPK1	ATF4
HRAS	RAF1
RAF1	RELA
RAF1	NFKB1
HRAS	MAPK8
MAPK8	NFATC1
MAPK8	NFATC3
HRAS	PLCG1
PLCG1	PPP3CA
PPP3CA	NFATC4
SMAD2	E2F4
MAPK1	CREB3
CREB3	ATF1
MAPK1	ATF6B
MAPK1	CREB3L2
MAPK1	CREB3L1
MAPK1	CREB5
HRAS	MAPK14
MAPK14	CEBPB
NFKB1	NFKB2
MAPK1	TP53
HRAS	MAP3K1
MAP3K1	IKBKG
IKBKG	TBK1
TBK1	REL
MAPK1	SMAD4
ITGB2	PIK3R5
PIK3R5	AKT3
AKT3	JUN
CREBBP	SP1
AKT3	CREB1
AKT3	ATF2
AKT3	ATF4
AKT3	RELA
AKT3	NFKB1
PIK3R5	GSK3B
GSK3B	NFATC1
GSK3B	NFATC3
PIK3R5	PLCB1
PLCB1	PPP3CA
ITGB2	PTK2
PTK2	MAPK1
AKT3	CREB3
AKT3	ATF6B
AKT3	CREB3L2
AKT3	CREB3L1
AKT3	CREB5
PTK2	MAPK14
AKT3	CHUK
CHUK	NFKB2
AKT3	IKBKG
NR3C2	ATP1B4
NR3C2	ATP1A2
NR3C2	ATP1B1
NR3C2	FXYD2
NR3C2	SCNN1B
CREB3	ARC
CREB1	ARC
ATF2	ARC
TCF7	CCND1
TCF7L2	MYC
TCF7L1	BIRC5
ESR1	ATP2B1
JUN	CXCL1
RBPJL	MYC
RBPJ	MYC
CTNNB1	CCND1
JUN	CCND2
CREB3L3	IL8
CREBBP	TFRC
EP300	TFRC
ARNT	PFKFB3
STAT4	CCND3
STAT4	SOCS5
STAT5B	CCND2
STAT5B	SOCS3
TP53	SESN1
CREB1	HLA-DRA
CREB1	HLA-DRB1
CREB1	HLA-DRB3
NFYC	HLA-DMB
NFYC	HLA-DOA
SP1	COL4A2
EGR1	COL2A1
SP3	COL2A1
SP3	CTSL
PPARA	CYP1A1
SP1	CYP1A1
SP3	CYP1A1
USF1	CYP1A1
SP1	CYP21A2
E2F4	DHFR
ETS1	DNTT
USF1	GH2
USF2	GH2
NFIC	GOT1
POU2F1	IL4
CEBPB	IL5
JUN	IL5
POU2F2	IL5
CEBPA	IL6
CREB1	IL6
NFIC	IL6
USF1	IL6
RARA	PLAU
ATF1	PLAUR
SP2	PLP1
JUN	POLA
NFIC	POLE2
CREB1	PTGS2
REL	PTGS2
USF1	PTGS2
MYBL2	RBL1
MYBL2	SP1
CREB1	TIMP1
MYC	TP53
