HMGCR	MVK
NFKB1	TRAF6
NFKB2	BCL2L1
NFKB2	TRAF5
RELA	TRAF4
ATF6B	BCL2
NFKB1	MYB
PPARA	CPT2
PPARA	DBI
PPARA	ACAA1
PPARA	SCD
PPARD	ILK
PPARG	CPT1A
PPARG	ACSL1
PPARG	LPL
PPARG	CD36
RXRA	DBI
RXRA	SLC27A1
RXRA	LPL
RXRA	SCD
RXRA	ACOX3
RXRA	FADS2
RXRA	CD36
RXRB	APOA5
RXRB	CPT2
RXRB	CYP7A1
RXRB	CYP8B1
RXRB	DBI
RXRB	EHHADH
RXRB	FABP4
RXRB	FABP1
RXRB	FABP3
RXRB	ACSL3
RXRB	ACSL6
RXRB	HMGCS2
RXRB	APOA1
RXRB	ILK
RXRB	SLC27A1
RXRB	LPL
RXRB	SCD
RXRB	ACSBG2
RXRG	NR1H3
RXRG	SLC27A4
RXRG	APOA5
RXRG	CPT1A
RXRG	CPT1B
RXRG	CPT2
RXRG	CYP4A11
RXRG	CYP7A1
RXRG	CYP27A1
RXRG	DBI
RXRG	FABP4
RXRG	CD36
MAX	CDK6
SMAD5	ID2
FOS	IL6
FOS	TNF
IRF5	IL6
IRF7	IFNA1
IRF7	IFNA10
NFYA	LOC100509457
NFYB	HLA-DPB1
NFYB	HLA-DQA1
MAPK8	IL18
MAPK9	IL1A
MAPK9	IL12A
MAPK9	IL12B
MAPK9	TNF
RFX5	HLA-DQA1
RFX5	HLA-DQA2
RFX5	HLA-DQB1
MAPK12	IL6
MYB	TSC22D3
MYBL1	TSC22D3
SP1	AKR1B1
POU2F1	AKR1C3
NFIC	ALAS1
CEBPA	ALB
CEBPB	ALB
SP1	ALB
SP1	ALDH3A1
USF1	APEX1
ATF3	ASNS
ATF4	ASNS
CREB1	ATP1A1
NFKB1	B2M
ELK1	CCT8
ESR2	CD68
SPI1	CD68
POU2F1	CD79A
POU2F2	CD79A
TFAP2C	ESR1
ELK3	FOS
ESR1	FOS
ESR2	FOS
ETS2	FOS
ETV4	FOS
FLI1	FOS
PPARG	GADD45A
RARA	GADD45A
POU2F2	HLA-DRA
ATF2	HLA-E
NFKB1	HMOX1
ATF1	IL1B
CEBPB	IL1B
POU2F2	IL2
STAT5B	IL2RA
CEBPA	IL5
ETS2	IL5
POU2F1	IL5
ATF1	IL6
CEBPD	IL6
JUND	IL6
TFAP2A	IL6
NFKB2	IL8
NFKB1	IRF1
TFAP2A	ITGA2
JUN	IVL
CREB1	JUN
EGR1	JUN
ERG	JUN
ESR2	JUN
JUN	JUN
PGR	KLK3
SP1	KRT5
TFAP2A	KRT5
SP1	LCAT
ETS1	LCK
CREB1	LDHA
PPARG	LIPA
ETS1	LYZ
JUN	MAT2A
MYB	MAT2A
SP1	MAT2A
SP1	MAT2B
JUND	NTS
JUN	POLD2
NFIC	POLD2
TP53	PRKAB1
ETS1	PRL
ATF1	PTGS2
USF2	PTPN6
PPARD	RELA
RELA	SAA2
PPARA	SERPINE1
SP1	SOD1
USF1	SP1
ESR1	TFF1
JUN	TFRC
USF1	THBS1
ETV4	TIMP1
CEBPD	TNF
ERG	TNNC1
E2F4	TOP1
FOS	TP53
JUN	TSHB
HIF1A	VHL
SMAD4	ZFP36
