HMGCR	MVK
MVK	PMVK
PMVK	MVD
MVD	FDPS
FDPS	HRAS
HRAS	JUN
HRAS	MAPK1
MAPK1	MYC
HRAS	MAPK3
MAPK1	ETS1
HRAS	FOS
HRAS	RAF1
RAF1	NFKB1
RAF1	RELA
HRAS	MAPK14
MAPK14	MAX
MAPK1	SMAD2
SMAD2	SP1
HRAS	PLCE1
PLCE1	PRKACA
PRKACA	PPARA
MAPK1	TP53
MAPK1	STAT3
MAPK1	STAT1
STAT3	STAT4
HRAS	PIK3R5
PIK3R5	EGFR
EGFR	STAT5A
EGFR	STAT5B
STAT3	STAT2
STAT3	STAT6
MAPK1	ESR1
SMAD2	YAP1
MAPK1	SMAD4
SMAD4	LEF1
SMAD4	TCF7
SMAD4	TCF7L2
SMAD4	TCF7L1
YAP1	TEAD1
YAP1	TEAD4
YAP1	TEAD3
FDPS	KRAS
KRAS	GRB2
GRB2	SOS1
GRB2	SOS2
LEF1	PPARD
PIK3R5	HIF1A
PIK3R5	THRA
THRA	RXRA
RXRA	RARB
THRA	RXRB
THRA	RXRG
SMAD2	E2F4
PIK3R5	MTOR
MTOR	PPARG
MAPK1	ATF2
HIF1A	CREBBP
HIF1A	EP300
HIF1A	ARNT
NFKB1	NFKB2
MAPK1	CREB1
NFKB1	MYB
MAPK14	CEBPB
MAPK1	SMAD3
MAPK1	ELK1
ELK1	EGR1
HRAS	MAPK8
MAPK8	FOSB
SMAD4	CDKN2B
TFDP2	CCNE2
TP53	SFN
TP53	GADD45B
ZBTB17	CDKN2B
STAT5B	BCL2L1
CREB1	PER1
CREB1	PER2
ARNTL	CRY1
ARNTL	PER1
ARNTL	RORA
ARNTL	RORC
ARNTL	BHLHE41
MYC	CCND1
MAPK14	CXCL1
JUN	CCND2
SMAD3	MYC
MAPK9	SMAD4
CREB3L3	IL8
CREBBP	HK1
CREBBP	PFKFB2
CREBBP	TFRC
EP300	HK1
EP300	PFKFB2
EP300	TFRC
HIF1A	HK1
HIF1A	PFKFB2
ARNT	EDN1
ARNT	ENO1
YAP1	ID3
YAP1	ID4
YAP1	AXIN2
YAP1	NKD1
WWTR1	AREG
WWTR1	SERPINE1
TCF7	SNAI2
TCF7	SOX2
TCF7L2	SOX2
TCF7L2	AXIN1
TEAD1	GLI2
TEAD1	BIRC5
TEAD1	CCND2
TEAD4	CTGF
TEAD4	AXIN1
TEAD4	AXIN2
TEAD3	BIRC5
TEAD3	CCND1
TP73	BBC3
TCF7L1	BIRC2
TEAD2	CTGF
TEAD2	GLI2
TEAD2	AXIN2
TEAD2	CCND2
STAT3	SOCS2
STAT3	CCND2
STAT3	CCND3
STAT3	SOCS5
STAT4	CCND3
STAT5A	MYC
STAT5A	SOCS2
STAT5B	CCND2
STAT6	SOCS7
STAT6	CCND1
MAPK1	CDK4
NFKB1	CCL4L2
NFKB1	PTGS2
NFKB1	TRAF2
NFKB2	ICAM1
RELA	PTGS2
RELA	CCL4L1
RELB	CCL13
RELB	CCL19
PIK3CA	AKT1
PIK3CD	AKT3
PIK3R1	AKT3
PIK3R1	PDPK1
RBPJL	PTCRA
RBPJL	HES5
TP53	IGFBP3
TP53	RPRM
ETS1	MMP1
FOS	VEGFA
JUN	MMP9
CREB3	BCL2
CREB3L3	MCL1
PPARA	LPL
PPARD	PDPK1
PPARG	PLIN1
RXRA	FABP3
RXRA	ACADL
RXRA	APOA2
RXRG	FABP3
ELK1	EGR1
MYC	CDK6
IRF7	IFNA14
NFYB	HLA-DPA1
NFYB	HLA-DRB1
NFYB	HLA-DRB3
NFYB	HLA-DRB4
NFYB	HLA-DRB5
NFYB	CD74
NFYC	LOC100507709
NFYC	HLA-DMB
NFYC	HLA-DOA
MAPK8	NOS2
MAPK8	IL23A
MAPK11	IL1A
MAPK11	IL1B
MAPK11	IL6
MAPK9	NOS2
SP1	COL4A2
USF1	XRCC6
CREM	CCND1
ESR1	CCND1
POU2F1	CCND1
E2F4	CDK1
ETS2	CDK1
ATF2	CDKN1A
CEBPA	CDKN1A
ESR1	CDKN1A
ETS1	CDKN1A
FLI1	CDKN1A
JUN	CDKN1A
JUNB	CDKN1A
JUND	CDKN1A
SP3	CDKN1A
USF2	CEACAM5
SP1	CYP17A1
SP3	CYP17A1
STAT5A	EGFR
STAT5B	EGFR
TFAP2A	EGFR
TP53	EGFR
BCL6	NFKB1
SPI1	NFKB1
SP1	NFKB2
PPARA	NFKBIA
CEBPA	NFYB
TP53	NME1
MYC	NME2
FOS	NQO1
JUND	NQO1
RELA	NR4A1
MYC	NRAS
JUN	NRAS
MYB	NRAS
NFIC	PLAT
TFAP2A	POLD2
MYBL2	RBL1
SPI1	SCARB2
USF2	SERPINE1
MYBL2	SP1
EGR1	TFPI2
ATF1	TH
CREB1	TIMP1
EGR4	TNF
NFKB1	TNNC1
MYC	TP53
JUN	TXN
ETV4	VIM
