HMGCR	MVK
MVK	PMVK
PMVK	MVD
MVD	FDPS
FDPS	HRAS
HRAS	MAPK1
MAPK1	SMAD2
SMAD2	SP1
HRAS	JUN
MAPK1	MYC
SMAD2	E2F4
MAPK1	SMAD4
SMAD4	LEF1
SMAD4	TCF7
SMAD4	TCF7L2
SMAD4	TCF7L1
MAPK1	ETS1
MAPK1	CCND1
CCND1	RB1
RB1	E2F1
MAPK1	TP53
HRAS	RAF1
RAF1	RELA
RAF1	NFKB1
MAPK1	CREB1
NFKB1	MYB
MAPK1	ETS2
RB1	E2F2
RB1	E2F3
SMAD2	YAP1
MAPK1	ESR1
YAP1	TEAD1
YAP1	TEAD4
YAP1	TEAD3
MAPK1	STAT3
HRAS	PIK3R5
PIK3R5	EGFR
EGFR	STAT5A
EGFR	STAT5B
MAPK1	STAT1
STAT3	STAT2
STAT3	STAT4
STAT3	STAT6
MAPK1	SMAD3
HRAS	MAPK14
MAPK14	MAX
MAPK1	CREB3
MAPK1	CREB3L2
MAPK1	CREB3L1
HRAS	PLCE1
PLCE1	PRKACA
PRKACA	PPARA
MAPK1	ATF2
MAPK1	ATF4
MAPK1	ATF6B
MAPK1	CREB5
HRAS	FOS
FDPS	KRAS
KRAS	GRB2
GRB2	SOS1
GRB2	SOS2
HRAS	MAPK3
PIK3R5	HIF1A
HIF1A	CREBBP
CREBBP	RBPJL
CREBBP	RBPJ
HRAS	MAPK8
MAPK8	JUND
LEF1	PPARD
PIK3R5	MTOR
MTOR	PPARG
CREB3	ATF1
HIF1A	EP300
RB1	TFDP2
HIF1A	ARNT
NFKB1	NFKB2
SMAD2	WWTR1
MAPK1	ELK1
ELK1	EGR1
HRAS	MAP3K1
MAP3K1	IKBKG
IKBKG	TBK1
TBK1	REL
ITGB2	PIK3R5
CREBBP	SP1
PIK3R5	AKT3
AKT3	JUN
PIK3R5	GSK3B
GSK3B	MYC
ITGB2	PTK2
PTK2	MAPK1
ITGB2	SRC
SRC	CTNNB1
CTNNB1	LEF1
CTNNB1	TCF7
CTNNB1	TCF7L2
CTNNB1	TCF7L1
ITGB2	CRK
CRK	ABL1
ABL1	RB1
AKT3	RELA
AKT3	NFKB1
AKT3	CREB1
AKT3	PPP1CA
PPP1CA	YAP1
SRC	STAT3
STAT3	ESR1
LEF1	TEAD1
LEF1	TEAD4
LEF1	TEAD3
STAT3	STAT1
PTK2	MAPK14
AKT3	CREB3
AKT3	CREB3L2
AKT3	CREB3L1
PIK3R5	PLCE1
AKT3	ATF2
AKT3	ATF4
AKT3	ATF6B
AKT3	CREB5
PIK3R5	HRAS
EGFR	SOS1
EGFR	SOS2
PTK2	MAPK3
MAPK14	JUND
AKT3	CHUK
CHUK	NFKB2
PPP1CA	WWTR1
AKT3	IKBKG
JUP	MYC
JUP	CCND1
TNF	ICAM1
CREB3	FOSB
CREB1	FOSB
ATF2	FOSB
ATF6B	FOSB
CREB3L4	BDNF
ATF4	BDNF
CREB3L2	FOSB
NR3C2	ATP1B4
NR3C2	ATP1A2
NR3C2	ATP1B1
NR3C2	FXYD2
NR3C2	SCNN1B
CREB3	ARC
CREB1	ARC
ATF2	ARC
GLI2	WNT5A
GLI2	WNT7A
GLI2	WNT8A
GLI2	WNT3A
TP53	SFN
TP53	GADD45B
ZBTB17	CDKN2B
STAT5A	BCL2L1
STAT5B	BCL2L1
CREB1	PER1
CREB1	PER3
CREB1	PER2
ARNTL	CRY1
ARNTL	CRY2
ARNTL	PER1
ARNTL	RORA
ARNTL	RORB
ARNTL	RORC
ARNTL	BHLHE41
CLOCK	PER2
FOSB	NFKB1
TCF7	CCND1
TCF7L2	MYC
TCF7L1	BIRC5
ESR1	ATP2B1
MAPK14	CXCL1
JUN	CXCL1
RBPJL	MYC
RBPJ	MYC
CTNNB1	CCND1
ATF6B	IL8
EGR3	FASLG
NFKB1	TNF
CREBBP	ENO1
CREBBP	FIGF
CREBBP	SERPINE1
EP300	ENO1
EP300	FIGF
EP300	SERPINE1
HIF1A	ENO1
HIF1A	FIGF
HIF1A	SERPINE1
HIF1A	TIMP1
ARNT	EDN1
ARNT	EGF
ARNT	ENO1
ARNT	HK2
ARNT	LDHA
ARNT	ANGPT4
ARNT	PFKFB1
YAP1	ID2
YAP1	ID3
YAP1	ID4
YAP1	AXIN1
YAP1	AXIN2
YAP1	NKD1
WWTR1	ITGB2
