HMGCR	MVK
MVK	PMVK
PMVK	MVD
MVD	FDPS
FDPS	HRAS
HRAS	MAPK1
MAPK1	TP53
MAPK1	SMAD2
SMAD2	E2F4
MAPK1	CREB1
SMAD2	SP1
MAPK1	ATF2
HRAS	RAF1
RAF1	RELA
MAPK1	MYC
MAPK1	SMAD4
SMAD4	LEF1
SMAD4	TCF7
SMAD4	TCF7L2
SMAD4	TCF7L1
HRAS	JUN
MAPK1	ETS1
MAPK1	CREB3
MAPK1	CREB3L2
MAPK1	CREB3L1
MAPK1	ATF4
MAPK1	STAT3
MAPK1	STAT1
MAPK1	CCND1
CCND1	RB1
RB1	E2F1
MAPK1	CREB5
MAPK1	ATF6B
RAF1	NFKB1
HRAS	PIK3R5
PIK3R5	EGFR
EGFR	STAT5A
EGFR	STAT5B
STAT3	STAT2
STAT3	STAT4
STAT3	STAT6
CREB3	ATF1
MAPK1	ELK1
FDPS	KRAS
KRAS	GRB2
GRB2	SOS1
GRB2	SOS2
HRAS	FOS
SMAD2	YAP1
YAP1	TEAD1
YAP1	TEAD4
YAP1	TEAD3
TP53	SFN
TP53	GADD45B
ZBTB17	CDKN2B
STAT5A	BCL2L1
CREB1	PER1
CREB1	PER3
ARNTL	CRY1
ARNTL	CRY2
ARNTL	RORA
ARNTL	RORB
ARNTL	BHLHE41
MYC	CCND1
TCF7	CCND1
TCF7L2	MYC
TCF7L1	BIRC5
ESR1	ATP2B1
JUN	CXCL1
RBPJL	MYC
RBPJ	MYC
CTNNB1	CCND1
HIF1A	TIMP1
ARNT	ENO1
YAP1	ID2
YAP1	ID4
YAP1	AXIN1
YAP1	NKD1
WWTR1	ITGB2
WWTR1	SERPINE1
LEF1	CCND2
TCF7	SOX2
TCF7	CCND3
TCF7L2	AXIN1
TEAD1	BIRC5
TEAD1	AXIN2
TEAD4	CTGF
TEAD4	SNAI2
TEAD4	AXIN2
TEAD3	GLI2
TEAD3	CCND1
TEAD3	CCND2
TCF7L1	BIRC2
TCF7L1	CCND2
TEAD2	GLI2
TEAD2	SOX2
TEAD2	CCND2
FOXO1	G6PC
STAT2	PIM1
STAT2	CCND1
STAT2	SOCS5
STAT3	SOCS4
STAT3	SOCS7
STAT3	MYC
STAT3	CCND1
STAT3	SOCS1
STAT4	CCND3
STAT5A	SOCS2
STAT5B	CCND2
STAT6	CCND1
PAX6	PDX1
NFKB1	CCL4L2
NFKB1	PTGS2
NFKB1	TRAF2
NFKB2	ICAM1
RELA	CCL4L1
RELB	CCL13
PIK3CA	AKT1
PIK3R1	AKT3
RBPJL	PTCRA
RBPJL	HES5
TP53	RPRM
MAPK14	IL1A
MAPK14	IL12B
MAPK14	TNF
MYD88	IFNA5
MYD88	IFNA8
NFKB1	IL23A
MAPK3	NOS2
MAPK3	IL23A
MAPK8	NOS2
MAPK8	IL23A
MAPK11	IL1B
MAPK11	IL6
MAPK9	NOS2
MAPK9	IL23A
MAPK9	TNF
MAPK10	IL6
MAPK10	IL12A
MAPK10	IL12B
RFXANK	HLA-DOB
RFXANK	HLA-DPA1
RFXANK	HLA-DPB1
RFXANK	HLA-DQA1
TCF7	FOSL1
TCF7L2	MMP7
TCF7L2	FOSL1
SP1	COL4A2
CREB1	ADRB2
EGR1	COL2A1
SP3	COL2A1
SP1	NFKB2
PPARA	NFKBIA
CEBPA	NFYB
MYC	NME1
MYC	NME2
JUN	NPPA
JUND	NQO1
HIF1A	NR4A1
MYC	NRAS
CREB1	NRAS
MYB	NRAS
NFIC	PLAT
RARA	PLAU
ATF1	PLAUR
SP2	PLP1
JUN	POLA
NFIC	POLE2
CREB1	PTGS2
REL	PTGS2
USF1	PTGS2
